SONG_ID,SOURCE,ANNOTATOR1,ANNOTATOR2,FILE_LOCATION,SONG_DURATION,EMPTY,SONG_TITLE,ARTIST,FORMAT,ANNOTATION_TIME1,ANNOTATION_TIME2,TEXTFILE1,TEXTFILE2,CLASS,GENRE,SUBMISSION_DATE1,SUBMISSION_DATE2,SONG_WAS_PRIVATE_FLAG,SONG_WAS_DISCARDED_FLAG,XEQS1,XEQS2
834,Codaich,2,7,/srv/salami/data/Codaich/world/Compilations/Ovdoviala_Lissitchkata,170,,Ovdoviala_Lissitchkata,Compilations,mp3,10,8,/srv/salami/data/Codaich/world/Compilations/Ovdoviala_Lissitchkata/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Ovdoviala_Lissitchkata/textfile2.txt,world,World_-_European,2010-08-23,2010-07-11,0,FALSE,0,0
836,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Dve_Tourlaski_Pesen,142,,Dve_Tourlaski_Pesen,Compilations,mp3,10,,/srv/salami/data/Codaich/world/Compilations/Dve_Tourlaski_Pesen/textfile1.txt,,world,World_-_European,2011-03-14,,0,FALSE,0,0
838,Codaich,4,6,/srv/salami/data/Codaich/world/Paco_De_Lucia/Mi_Nin_o_Curro___Rondena__,213,,Mi_Nin_o_Curro___Rondena__,Paco_De_Lucia,mp3,15,15,/srv/salami/data/Codaich/world/Paco_De_Lucia/Mi_Nin_o_Curro___Rondena__/textfile1.txt,/srv/salami/data/Codaich/world/Paco_De_Lucia/Mi_Nin_o_Curro___Rondena__/textfile2.txt,world,World_-_Flamenco,2010-10-13,2010-08-06,0,FALSE,0,0
840,Codaich,5,9,/srv/salami/data/Codaich/world/Compilations/Farruca__El_Albacin_,286,,Farruca__El_Albacin_,Compilations,mp3,45,15,/srv/salami/data/Codaich/world/Compilations/Farruca__El_Albacin_/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Farruca__El_Albacin_/textfile2.txt,world,World_-_Flamenco,2010-06-26,2010-11-29,0,FALSE,0,0
842,Codaich,5,8,/srv/salami/data/Codaich/world/Chago_Rodrigo/Garrotin,100,,Garrotin,Chago_Rodrigo,mp3,25,20,/srv/salami/data/Codaich/world/Chago_Rodrigo/Garrotin/textfile1.txt,/srv/salami/data/Codaich/world/Chago_Rodrigo/Garrotin/textfile2.txt,world,World_-_Flamenco,2010-08-11,2010-08-09,0,FALSE,0,0
844,Codaich,4,7,/srv/salami/data/Codaich/world/Compilations/Sevilla,228,,Sevilla,Compilations,mp3,15,30,/srv/salami/data/Codaich/world/Compilations/Sevilla/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Sevilla/textfile2.txt,world,World_-_Flamenco,2010-10-13,2010-07-08,0,FALSE,0,0
846,Codaich,6,7,/srv/salami/data/Codaich/world/Compilations/Me_Pongo_a_Pregonar,255,,Me_Pongo_a_Pregonar,Compilations,mp3,20,30,/srv/salami/data/Codaich/world/Compilations/Me_Pongo_a_Pregonar/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Me_Pongo_a_Pregonar/textfile2.txt,world,World_-_Flamenco,2010-12-21,2010-07-20,0,FALSE,0,0
848,Codaich,16,14,/srv/salami/data/Codaich/world/Manitas_de_Plata/1,226,,1,Manitas_de_Plata,mp3,40,,/srv/salami/data/Codaich/world/Manitas_de_Plata/1/textfile1.txt,,world,World_-_Flamenco,2011-03-10,,0,FALSE,0,0
850,Codaich,4,6,/srv/salami/data/Codaich/world/Compilations/Enrique_Melchor___De_Mi_Fuente,305,,Enrique_Melchor___De_Mi_Fuente,Compilations,mp3,25,25,/srv/salami/data/Codaich/world/Compilations/Enrique_Melchor___De_Mi_Fuente/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Enrique_Melchor___De_Mi_Fuente/textfile2.txt,world,World_-_Flamenco,2010-09-15,2011-01-30,0,FALSE,0,0
852,Codaich,2,6,/srv/salami/data/Codaich/world/Outback/Dance_the_Devil_Away,434,,Dance_the_Devil_Away,Outback,mp3,25,35,/srv/salami/data/Codaich/world/Outback/Dance_the_Devil_Away/textfile1.txt,/srv/salami/data/Codaich/world/Outback/Dance_the_Devil_Away/textfile2.txt,world,World_-_Fusion,2010-08-23,2010-08-07,0,FALSE,0,0
854,Codaich,2,4,/srv/salami/data/Codaich/world/Manu_Chao/Te_tromper,72,,Te_tromper,Manu_Chao,mp3,15,15,/srv/salami/data/Codaich/world/Manu_Chao/Te_tromper/textfile1.txt,/srv/salami/data/Codaich/world/Manu_Chao/Te_tromper/textfile2.txt,world,World_-_Fusion,2010-08-23,2010-11-28,0,FALSE,0,0
856,Codaich,16,14,/srv/salami/data/Codaich/world/Paradox_Trio/Ghost_Dance,390,,Ghost_Dance,Paradox_Trio,mp3,35,,/srv/salami/data/Codaich/world/Paradox_Trio/Ghost_Dance/textfile1.txt,,world,World_-_Fusion,2011-03-14,,0,FALSE,0,0
858,Codaich,2,4,/srv/salami/data/Codaich/world/Alabi_na/Linda,314,,Linda,Alabi_na,mp3,15,15,/srv/salami/data/Codaich/world/Alabi_na/Linda/textfile1.txt,/srv/salami/data/Codaich/world/Alabi_na/Linda/textfile2.txt,world,World_-_Fusion,2010-08-23,2010-10-07,0,FALSE,0,0
860,Codaich,4,6,/srv/salami/data/Codaich/world/Dead_Can_Dance/As_the_Bell_Rings_the_Maypole_Spins,316,,As_the_Bell_Rings_the_Maypole_Spins,Dead_Can_Dance,mp3,20,30,/srv/salami/data/Codaich/world/Dead_Can_Dance/As_the_Bell_Rings_the_Maypole_Spins/textfile1.txt,/srv/salami/data/Codaich/world/Dead_Can_Dance/As_the_Bell_Rings_the_Maypole_Spins/textfile2.txt,world,World_-_Fusion,2010-07-07,2010-06-25,0,FALSE,0,0
862,Codaich,2,7,/srv/salami/data/Codaich/world/Chebi_i_Sabbah/Maheshvara_Yogi,611,,Maheshvara_Yogi,Chebi_i_Sabbah,mp3,25,30,/srv/salami/data/Codaich/world/Chebi_i_Sabbah/Maheshvara_Yogi/textfile1.txt,/srv/salami/data/Codaich/world/Chebi_i_Sabbah/Maheshvara_Yogi/textfile2.txt,world,World_-_Fusion,2010-08-23,2010-07-20,0,FALSE,0,0
864,Codaich,16,14,/srv/salami/data/Codaich/world/Ferenc_Sa_nta_and_his_Gypsy_Band/Csa_rda_s___Monti__,237,,Csa_rda_s___Monti__,Ferenc_Sa_nta_and_his_Gypsy_Band,mp3,15,,/srv/salami/data/Codaich/world/Ferenc_Sa_nta_and_his_Gypsy_Band/Csa_rda_s___Monti__/textfile1.txt,,world,World_-_Gypsy,2011-03-10,,0,FALSE,0,0
866,Codaich,4,6,/srv/salami/data/Codaich/world/Compilations/Baladele_Revoluteii,197,,Baladele_Revoluteii,Compilations,mp3,15,15,/srv/salami/data/Codaich/world/Compilations/Baladele_Revoluteii/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Baladele_Revoluteii/textfile2.txt,world,World_-_Gypsy,2010-10-13,2010-08-07,0,FALSE,0,0
868,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Gili___Bega_Sityz__,272,,Gili___Bega_Sityz__,Compilations,mp3,10,,/srv/salami/data/Codaich/world/Compilations/Gili___Bega_Sityz__/textfile1.txt,,world,World_-_Gypsy,2011-03-10,,0,FALSE,0,0
870,Codaich,5,4,/srv/salami/data/Codaich/world/Compilations/Auschwitz,117,,Auschwitz,Compilations,mp3,25,10,/srv/salami/data/Codaich/world/Compilations/Auschwitz/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Auschwitz/textfile2.txt,world,World_-_Gypsy,2010-06-25,2010-11-28,0,FALSE,0,0
872,Codaich,10,10,/srv/salami/data/Codaich/world/Compilations/Istanbul_Drom,39,,Istanbul_Drom,Compilations,mp3,3,7,,,world,World_-_Gypsy,2011-01-31,2010-07-20,0,TRUE,0,0
874,Codaich,6,7,/srv/salami/data/Codaich/world/Compilations/Hicaz_Dolap_ROM,217,,Hicaz_Dolap_ROM,Compilations,mp3,20,25,/srv/salami/data/Codaich/world/Compilations/Hicaz_Dolap_ROM/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Hicaz_Dolap_ROM/textfile2.txt,world,World_-_Gypsy,2010-12-21,2010-07-17,0,FALSE,0,0
876,Codaich,9,4,/srv/salami/data/Codaich/world/Compilations/Ramona,203,,Ramona,Compilations,mp3,20,20,/srv/salami/data/Codaich/world/Compilations/Ramona/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Ramona/textfile2.txt,world,World_-_Gypsy,2010-12-30,2010-07-07,0,FALSE,0,0
878,Codaich,16,14,/srv/salami/data/Codaich/world/Nusrat_Fateh_Ali_Khan/Hamd,1728,,Hamd,Nusrat_Fateh_Ali_Khan,mp3,60,,/srv/salami/data/Codaich/world/Nusrat_Fateh_Ali_Khan/Hamd/textfile1.txt,,world,World_-_Indian,2011-03-09,,0,FALSE,0,0
880,Codaich,2,6,/srv/salami/data/Codaich/world/Compilations/Raga__Tilak_Kamod_Madhyalaya_Teentaa,326,,Raga__Tilak_Kamod_Madhyalaya_Teentaa,Compilations,mp3,25,40,/srv/salami/data/Codaich/world/Compilations/Raga__Tilak_Kamod_Madhyalaya_Teentaa/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Raga__Tilak_Kamod_Madhyalaya_Teentaa/textfile2.txt,world,World_-_Indian,2010-06-28,2010-06-25,0,FALSE,0,0
882,Codaich,2,4,/srv/salami/data/Codaich/world/Compilations/Ninnade,381,,Ninnade,Compilations,mp3,15,15,/srv/salami/data/Codaich/world/Compilations/Ninnade/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Ninnade/textfile2.txt,world,World_-_Indian,2010-08-23,2010-11-17,0,FALSE,0,0
884,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Raga__Zila_Kafi,400,,Raga__Zila_Kafi,Compilations,mp3,30,,/srv/salami/data/Codaich/world/Compilations/Raga__Zila_Kafi/textfile1.txt,,world,World_-_Indian,2011-03-09,,0,FALSE,0,0
886,Codaich,2,4,/srv/salami/data/Codaich/world/Compilations/Kaman_Song___Gula_Sta_de_Kilie,589,,Kaman_Song___Gula_Sta_de_Kilie,Compilations,mp3,20,20,/srv/salami/data/Codaich/world/Compilations/Kaman_Song___Gula_Sta_de_Kilie/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Kaman_Song___Gula_Sta_de_Kilie/textfile2.txt,world,World_-_Indian,2010-08-23,2010-10-07,0,FALSE,0,0
888,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Ranam_Farsuda_Jan,789,,Ranam_Farsuda_Jan,Compilations,mp3,95,6,/srv/salami/data/Codaich/world/Compilations/Ranam_Farsuda_Jan/textfile1.txt,,world,World_-_Indian,2011-03-14,,0,FALSE,0,0
890,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Der_Alter_Bulgar,355,,Der_Alter_Bulgar,Compilations,mp3,20,,/srv/salami/data/Codaich/world/Compilations/Der_Alter_Bulgar/textfile1.txt,,world,World_-_Klezmer,2011-03-08,,0,FALSE,0,0
892,Codaich,16,14,/srv/salami/data/Codaich/world/Giora_Feidman/Music_For__Ghetto___Ten_Brothers__Wi,349,,Music_For__Ghetto___Ten_Brothers__Wi,Giora_Feidman,mp3,25,,/srv/salami/data/Codaich/world/Giora_Feidman/Music_For__Ghetto___Ten_Brothers__Wi/textfile1.txt,,world,World_-_Klezmer,2011-03-08,,0,FALSE,0,0
894,Codaich,4,6,/srv/salami/data/Codaich/world/Compilations/Der_Heyser_Bulgar,234,,Der_Heyser_Bulgar,Compilations,mp3,15,15,/srv/salami/data/Codaich/world/Compilations/Der_Heyser_Bulgar/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Der_Heyser_Bulgar/textfile2.txt,world,World_-_Klezmer,2010-10-04,2010-08-07,0,FALSE,0,0
896,Codaich,16,14,/srv/salami/data/Codaich/world/The_Klezmorim/Lebedik_un_Freylekh,194,,Lebedik_un_Freylekh,The_Klezmorim,mp3,15,,/srv/salami/data/Codaich/world/The_Klezmorim/Lebedik_un_Freylekh/textfile1.txt,,world,World_-_Klezmer,2011-03-08,,0,FALSE,0,0
898,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Fisherlid,387,,Fisherlid,Compilations,mp3,20,,/srv/salami/data/Codaich/world/Compilations/Fisherlid/textfile1.txt,,world,World_-_Klezmer,2011-03-09,,0,FALSE,0,0
900,Codaich,3,7,/srv/salami/data/Codaich/world/Budapester_Klezmer_Band/VI_Azoy_Lebt_De_Keyzer,215,,VI_Azoy_Lebt_De_Keyzer,Budapester_Klezmer_Band,mp3,30,30,/srv/salami/data/Codaich/world/Budapester_Klezmer_Band/VI_Azoy_Lebt_De_Keyzer/textfile1.txt,/srv/salami/data/Codaich/world/Budapester_Klezmer_Band/VI_Azoy_Lebt_De_Keyzer/textfile2.txt,world,World_-_Klezmer,2010-06-24,2010-06-25,0,FALSE,0,0
902,Codaich,5,7,/srv/salami/data/Codaich/world/The_Klezmorim/Sherele,128,,Sherele,The_Klezmorim,mp3,15,15,/srv/salami/data/Codaich/world/The_Klezmorim/Sherele/textfile1.txt,/srv/salami/data/Codaich/world/The_Klezmorim/Sherele/textfile2.txt,world,World_-_Klezmer,2010-08-11,2010-07-17,0,FALSE,0,0
904,Codaich,6,4,/srv/salami/data/Codaich/world/Tito_Puente/Mambo_Gallego,173,,Mambo_Gallego,Tito_Puente,mp3,25,20,/srv/salami/data/Codaich/world/Tito_Puente/Mambo_Gallego/textfile1.txt,/srv/salami/data/Codaich/world/Tito_Puente/Mambo_Gallego/textfile2.txt,world,World_-_Latin_American,2011-01-30,2010-07-08,0,FALSE,0,0
906,Codaich,4,6,/srv/salami/data/Codaich/world/Susana_Baca/Se_Me_Van_Los_Pies,305,,Se_Me_Van_Los_Pies,Susana_Baca,mp3,20,20,/srv/salami/data/Codaich/world/Susana_Baca/Se_Me_Van_Los_Pies/textfile1.txt,/srv/salami/data/Codaich/world/Susana_Baca/Se_Me_Van_Los_Pies/textfile2.txt,world,World_-_Latin_American,2010-07-08,2011-01-30,0,FALSE,0,0
908,Codaich,7,6,/srv/salami/data/Codaich/world/Compilations/Burundanga,137,,Burundanga,Compilations,mp3,10,10,/srv/salami/data/Codaich/world/Compilations/Burundanga/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Burundanga/textfile2.txt,world,World_-_Latin_American,2010-12-07,2010-07-22,0,FALSE,0,0
910,Codaich,2,8,/srv/salami/data/Codaich/world/Compilations/Mapale,196,,Mapale,Compilations,mp3,25,30,/srv/salami/data/Codaich/world/Compilations/Mapale/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Mapale/textfile2.txt,world,World_-_Latin_American,2010-06-28,2010-06-29,0,FALSE,0,0
912,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/14,189,,14,Compilations,mp3,10,,/srv/salami/data/Codaich/world/Compilations/14/textfile1.txt,,world,World_-_Latin_American,2011-05-13,,0,FALSE,0,0
914,Codaich,16,14,/srv/salami/data/Codaich/world/Africando/Pepita,305,,Pepita,Africando,mp3,25,,/srv/salami/data/Codaich/world/Africando/Pepita/textfile1.txt,,world,World_-_Latin_American,2011-02-25,,0,FALSE,0,0
916,Codaich,4,6,/srv/salami/data/Codaich/world/Compilations/Sunrise_Song,100,,Sunrise_Song,Compilations,mp3,5,8,/srv/salami/data/Codaich/world/Compilations/Sunrise_Song/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Sunrise_Song/textfile2.txt,world,World_-_Mixed_Traditional,2010-07-10,2010-07-22,0,FALSE,0,0
918,Codaich,2,7,/srv/salami/data/Codaich/world/Compilations/The_Drunken_Fisherman,197,,The_Drunken_Fisherman,Compilations,mp3,15,25,,,world,World_-_Mixed_Traditional,2010-08-23,2010-07-12,0,TRUE,0,0
920,Codaich,3,4,/srv/salami/data/Codaich/world/Compilations/Bat_Karane_Mujhe_Mushkil,355,,Bat_Karane_Mujhe_Mushkil,Compilations,mp3,45,20,/srv/salami/data/Codaich/world/Compilations/Bat_Karane_Mujhe_Mushkil/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Bat_Karane_Mujhe_Mushkil/textfile2.txt,world,World_-_Mixed_Traditional,2010-06-25,2010-10-29,0,FALSE,0,0
922,Codaich,4,6,/srv/salami/data/Codaich/world/Compilations/Rokudan_No_Shirabe,217,,Rokudan_No_Shirabe,Compilations,mp3,15,20,/srv/salami/data/Codaich/world/Compilations/Rokudan_No_Shirabe/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Rokudan_No_Shirabe/textfile2.txt,world,World_-_Mixed_Traditional,2010-10-04,2010-07-22,0,FALSE,0,0
924,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Radif_Of_Nour_Ali_Boroumand,97,,Radif_Of_Nour_Ali_Boroumand,Compilations,mp3,5,,/srv/salami/data/Codaich/world/Compilations/Radif_Of_Nour_Ali_Boroumand/textfile1.txt,,world,World_-_Mixed_Traditional,2011-05-13,,0,FALSE,0,0
926,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Internationale_Song_for_the_Masses,105,,Internationale_Song_for_the_Masses,Compilations,mp3,10,,/srv/salami/data/Codaich/world/Compilations/Internationale_Song_for_the_Masses/textfile1.txt,,world,World_-_Mixed_Traditional,2011-05-13,,0,FALSE,0,0
928,Codaich,4,7,/srv/salami/data/Codaich/world/Compilations/Krakowiak_Z_Mucharza,198,,Krakowiak_Z_Mucharza,Compilations,mp3,15,15,/srv/salami/data/Codaich/world/Compilations/Krakowiak_Z_Mucharza/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Krakowiak_Z_Mucharza/textfile2.txt,world,World_-_Mixed_Traditional,2010-10-04,2010-07-17,0,FALSE,0,0
930,Codaich,5,7,/srv/salami/data/Codaich/world/Gidon_Kremer/Soledad,469,,Soledad,Gidon_Kremer,mp3,35,45,/srv/salami/data/Codaich/world/Gidon_Kremer/Soledad/textfile1.txt,/srv/salami/data/Codaich/world/Gidon_Kremer/Soledad/textfile2.txt,world,World_-_Tango,2010-06-26,2010-06-25,0,FALSE,0,0
932,Codaich,16,14,/srv/salami/data/Codaich/world/Astor_Piazzolla/Suite_Punta_Deleste,1149,,Suite_Punta_Deleste,Astor_Piazzolla,mp3,50,4,/srv/salami/data/Codaich/world/Astor_Piazzolla/Suite_Punta_Deleste/textfile1.txt,,world,World_-_Tango,2011-04-13,,0,FALSE,0,0
934,Codaich,4,6,/srv/salami/data/Codaich/world/Gidon_Kremer/Cafe__1930,475,,Cafe__1930,Gidon_Kremer,mp3,25,25,/srv/salami/data/Codaich/world/Gidon_Kremer/Cafe__1930/textfile1.txt,/srv/salami/data/Codaich/world/Gidon_Kremer/Cafe__1930/textfile2.txt,world,World_-_Tango,2010-07-10,2011-01-30,0,FALSE,0,0
936,Codaich,2,6,/srv/salami/data/Codaich/world/Compilations/Tango_Apasionado,210,,Tango_Apasionado,Compilations,mp3,15,20,/srv/salami/data/Codaich/world/Compilations/Tango_Apasionado/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Tango_Apasionado/textfile2.txt,world,World_-_Tango,2010-08-23,2010-08-07,0,FALSE,0,0
938,Codaich,16,14,/srv/salami/data/Codaich/world/Ensemble_Ro_mulo_Larrea____Vero_nica_Larc/Jacinto_Chiclana,214,,Jacinto_Chiclana,Ensemble_Ro_mulo_Larrea____Vero_nica_Larc,mp3,20,,/srv/salami/data/Codaich/world/Ensemble_Ro_mulo_Larrea____Vero_nica_Larc/Jacinto_Chiclana/textfile1.txt,,world,World_-_Tango,2011-04-13,,0,FALSE,0,0
940,Codaich,3,4,/srv/salami/data/Codaich/world/Astor_Piazzolla/Adio_s_Nonino,419,,Adio_s_Nonino,Astor_Piazzolla,mp3,50,20,/srv/salami/data/Codaich/world/Astor_Piazzolla/Adio_s_Nonino/textfile1.txt,/srv/salami/data/Codaich/world/Astor_Piazzolla/Adio_s_Nonino/textfile2.txt,world,World_-_Tango,2010-06-25,2010-10-07,0,FALSE,0,0
942,Codaich,2,4,/srv/salami/data/Codaich/world/Compilations/Coconut_Milk,191,,Coconut_Milk,Compilations,mp3,10,10,/srv/salami/data/Codaich/world/Compilations/Coconut_Milk/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Coconut_Milk/textfile2.txt,world,World_-_U_S__Traditional,2010-08-23,2010-10-06,0,FALSE,0,0
944,Codaich,4,6,/srv/salami/data/Codaich/world/Compilations/Drifting_Too_Far_From_The_Shore,240,,Drifting_Too_Far_From_The_Shore,Compilations,mp3,20,15,/srv/salami/data/Codaich/world/Compilations/Drifting_Too_Far_From_The_Shore/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Drifting_Too_Far_From_The_Shore/textfile2.txt,world,World_-_U_S__Traditional,2010-07-10,2010-07-17,0,FALSE,0,0
946,Codaich,2,7,/srv/salami/data/Codaich/world/Compilations/One_Dime_Blues,153,,One_Dime_Blues,Compilations,mp3,15,20,/srv/salami/data/Codaich/world/Compilations/One_Dime_Blues/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/One_Dime_Blues/textfile2.txt,world,World_-_U_S__Traditional,2010-08-23,2010-07-15,0,FALSE,0,0
948,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Shoo_Fly,372,,Shoo_Fly,Compilations,mp3,10,,/srv/salami/data/Codaich/world/Compilations/Shoo_Fly/textfile1.txt,,world,World_-_U_S__Traditional,2011-03-24,,0,FALSE,0,0
950,Codaich,3,6,/srv/salami/data/Codaich/world/Compilations/Down_That_Lonely_Road,322,,Down_That_Lonely_Road,Compilations,mp3,20,15,/srv/salami/data/Codaich/world/Compilations/Down_That_Lonely_Road/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/Down_That_Lonely_Road/textfile2.txt,world,World_-_U_S__Traditional,2010-06-25,2010-06-25,0,FALSE,0,0
952,Codaich,16,14,/srv/salami/data/Codaich/world/Compilations/Home_Is_Where_The,122,,Home_Is_Where_The,Compilations,mp3,5,,/srv/salami/data/Codaich/world/Compilations/Home_Is_Where_The/textfile1.txt,,world,World_-_U_S__Traditional,2011-03-23,,0,FALSE,0,0
954,Codaich,5,8,/srv/salami/data/Codaich/world/Compilations/You__re_That_Certain_Someone,158,,You__re_That_Certain_Someone,Compilations,mp3,20,15,/srv/salami/data/Codaich/world/Compilations/You__re_That_Certain_Someone/textfile1.txt,/srv/salami/data/Codaich/world/Compilations/You__re_That_Certain_Someone/textfile2.txt,world,World_-_U_S__Traditional,2010-08-11,2010-06-30,0,FALSE,0,0
956,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Burden_Hand/Revolution,320,,Revolution,Burden_Hand,mp3,18,20,/srv/salami/data/IA/Live_Music_Archive/Burden_Hand/Revolution/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Burden_Hand/Revolution/textfile2.txt,Live_Music_Archive,,2010-11-01,2010-08-08,0,FALSE,0,0
958,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/5point/Rap_Medley,344,,Rap_Medley,5point,mp3,15,,/srv/salami/data/IA/Live_Music_Archive/5point/Rap_Medley/textfile1.txt,,Live_Music_Archive,,2011-03-15,,0,FALSE,0,0
960,IA,2,7,/srv/salami/data/IA/Live_Music_Archive/Absolute_Gruv/Woman_Across_The_River,293,,Woman_Across_The_River,Absolute_Gruv,mp3,20,25,/srv/salami/data/IA/Live_Music_Archive/Absolute_Gruv/Woman_Across_The_River/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Absolute_Gruv/Woman_Across_The_River/textfile2.txt,Live_Music_Archive,,2010-08-23,2010-07-21,0,FALSE,0,0
962,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Afrissippi/_,579,,_,Afrissippi,mp3,30,,/srv/salami/data/IA/Live_Music_Archive/Afrissippi/_/textfile1.txt,,Live_Music_Archive,,2011-03-15,,0,FALSE,0,0
964,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Against_Me_/Encore_Break_Crowd_Noise,161,,Encore_Break_Crowd_Noise,Against_Me_,mp3,5,,/srv/salami/data/IA/Live_Music_Archive/Against_Me_/Encore_Break_Crowd_Noise/textfile1.txt,,Live_Music_Archive,,2011-03-15,,0,FALSE,0,0
966,IA,10,10,/srv/salami/data/IA/Live_Music_Archive/Akidna_Pillow/drums_space_,557,,drums_space_,Akidna_Pillow,mp3,3,7,,,Live_Music_Archive,,2011-01-31,2010-08-24,0,TRUE,0,0
968,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Al_and_the_Transamericans/Quinn_the_Eskimo_The_Mighty_Quinn,377,,Quinn_the_Eskimo_The_Mighty_Quinn,Al_and_the_Transamericans,mp3,15,,/srv/salami/data/IA/Live_Music_Archive/Al_and_the_Transamericans/Quinn_the_Eskimo_The_Mighty_Quinn/textfile1.txt,,Live_Music_Archive,,2011-03-15,,0,FALSE,0,0
970,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/All_Mighty_Senators/Should_I_stay_or_should_I_go,132,,Should_I_stay_or_should_I_go,All_Mighty_Senators,mp3,15,10,/srv/salami/data/IA/Live_Music_Archive/All_Mighty_Senators/Should_I_stay_or_should_I_go/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/All_Mighty_Senators/Should_I_stay_or_should_I_go/textfile2.txt,Live_Music_Archive,,2010-09-15,2010-08-08,0,FALSE,0,0
972,IA,4,8,/srv/salami/data/IA/Live_Music_Archive/Almost_Acoustic_Band/High_Mountain_Girls_Can_Love_,210,,High_Mountain_Girls_Can_Love_,Almost_Acoustic_Band,mp3,15,10,/srv/salami/data/IA/Live_Music_Archive/Almost_Acoustic_Band/High_Mountain_Girls_Can_Love_/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Almost_Acoustic_Band/High_Mountain_Girls_Can_Love_/textfile2.txt,Live_Music_Archive,,2010-09-15,2010-08-11,0,FALSE,0,0
974,IA,5,6,/srv/salami/data/IA/Live_Music_Archive/Anna_Troy/Never_Been_in_love,217,,Never_Been_in_love,Anna_Troy,mp3,20,15,/srv/salami/data/IA/Live_Music_Archive/Anna_Troy/Never_Been_in_love/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Anna_Troy/Never_Been_in_love/textfile2.txt,Live_Music_Archive,,2010-08-11,2010-08-08,0,FALSE,0,0
976,IA,7,8,/srv/salami/data/IA/Live_Music_Archive/Art_Matthies/Morning_Dew,244,,Morning_Dew,Art_Matthies,mp3,10,10,/srv/salami/data/IA/Live_Music_Archive/Art_Matthies/Morning_Dew/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Art_Matthies/Morning_Dew/textfile2.txt,Live_Music_Archive,,2010-11-22,2010-08-11,0,FALSE,0,0
