salami_id,Album,Album Artist,Artist,Artwork Count,BPM,Bit Rate,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,File Folder Count,Genre,Grouping,Kind,Library Folder Count,Location,Name,Persistent ID,Play Count,Play Date,Play Date UTC,Sample Rate,Size,Sort Album,Sort Album Artist,Sort Artist,Sort Name,Total Time,Track Count,Track ID,Track Number,Track Type,Volume Adjustment,Year
550,The Black Rider,,Tom Waits,,,320,From W,,,2010-04-23 23:14:24,2006-09-30 22:57:50,,,5,Modern Folk - Singer / Songwriter,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Tom%20Waits/The%20Black%20Rider/Gospel%20Train%20(Orchestral).mp3,Gospel Train (Orchestral),68A01F351D1A7801,,,,44100,6152553,Black Rider,,,,153808,20,64129,11,File,,1993
552,Mexico,,Jean Leclerc,,,192,From W,,,2010-04-23 23:00:39,2006-09-30 22:32:06,,,5,Modern Folk - Singer / Songwriter,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/JEAN%20LECLERC/MEXICO/COWBOY%20GROOVE.mp3,Cowboy Groove,53CD3AF914548CCD,,,,44100,3511202,,,,,146285,17,36433,12,File,,2006
554,Nashville Skyline,,Bob Dylan,,,128,From UoM,,"Dylan, Bob",2010-04-23 22:53:18,2006-09-30 22:20:02,,,5,Modern Folk - Singer / Songwriter,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Bob%20Dylan/Nashville%20Skyline/Country%20Pie.mp3,Country Pie,BE0960281BEB715F,,,,44100,1568896,,,,,97959,10,20944,9,File,,1969
556,Excerpts From A Love Circus,,Lisa Germano,,,192,From W,,,2010-04-23 23:02:11,2007-02-02 02:05:26,,,5,Modern Folk - Singer / Songwriter,Dream Pop,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Lisa%20Germano/Excerpts%20From%20A%20Love%20Circus/Singing%20To%20The%20Birds.mp3,Singing To The Birds,C33F4AC7B5370B63,,,,44100,6364617,,,,,265090,15,42076,10,File,,1996
558,Bootleg Songs,,Neil Young,,,128,From UoM,,,2010-04-23 23:04:49,2006-10-01 19:13:48,,,5,Modern Folk - Singer / Songwriter,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Neil%20Young/Bootleg%20Songs/The%20Needle%20And%20The%20Damage%20Done.mp3,The Needle And The Damage Done,F3B15801745EDDBC,,,,44100,2797775,,,,Needle And The Damage Done,174811,10,46879,2,File,,
560,Temptation,,Holly Cole,,,192,From CD,,"Waits, Tom",2010-04-23 23:00:12,2006-09-30 22:30:30,,,5,Modern Folk - Singer / Songwriter,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Holly%20Cole/Temptation/Take%20Me%20Home.mp3,Take Me Home,840CDB4EB2E8331F,,,,44100,3547542,,,,,147722,16,34906,1,File,,1995
562,Honey From The Tombs,,Amy Millan,,,192,From W,,,2010-04-23 22:51:40,2006-12-03 18:15:42,,,5,Modern Folk - Singer / Songwriter,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Amy%20Millan/Honey%20From%20The%20Tombs/Ruby%20II.mp3,Ruby II,8F604876F7EA5F91,,,,44100,2565729,,,,,106814,12,17716,3,File,,2006
564,What's The 411?,,Mary J. Blige,,,192,From CD,,,2010-04-23 23:03:03,2006-09-30 22:40:26,,,5,R&B - Contemporary R&B,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Mary%20J.%20Blige/What's%20The%20411_/Sweet%20Thing.mp3,Sweet Thing,1EE233E0E349BB39,,,,44100,5444021,,,,,226742,12,43921,6,File,,1992
566,C Compilation,,Jamelia,,,192,From W,True,,2010-04-23 22:55:57,2008-03-25 16:23:54,,,5,R&B - Contemporary R&B,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/C%20Compilation/Stop%203.mp3,Stop,8F47EA9D58A3000A,,,,44100,5236927,,,,,218096,,25789,,File,,2004
568,Mama's Gun,,Erykah Badu,,,128,From UoM,,,2010-04-23 22:59:06,2006-09-30 22:28:32,,,5,R&B - Contemporary R&B,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Erykah%20Badu/Mama's%20Gun/Green%20Eyes.mp3,Green Eyes,D2983C1181AC436E,,,,44100,9681179,,,,,605022,14,32467,14,File,,2000
570,Introducing Joss Stone,,Joss Stone,,,198,From W,,,2010-04-23 23:01:28,2007-03-24 00:38:34,,,5,R&B - Contemporary R&B,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Joss%20Stone/Introducing%20Joss%20Stone/Bad%20Habit.mp3,Bad Habit,468C4B5B1B495C65,,,,44100,5487937,,,,,221204,14,39565,9,File,,2007
572,Cookie: The Anthropological Mixtape,,Me'Shell Ndegéocello,,,192,From W,,,2010-04-23 23:03:09,2006-09-30 22:40:34,,,5,R&B - Contemporary R&B,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Me'Shell%20Ndege%CC%81ocello/Cookie_%20The%20Anthropological%20Mixtape/Interlude_%206%20Legged%20Griot%20Trio%20(Wear.mp3,Interlude: 6 Legged Griot Trio (Weariness),9020B2E27BEE80D4,,,,44100,7057982,,,,,294034,16,44389,15,File,,2002
574,Cassie,,Cassie,,,192,From W,,,2010-04-23 22:55:11,2006-12-10 20:59:36,,,5,R&B - Contemporary R&B,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Cassie/Cassie/What%20Do%20U%20Want.mp3,What Do U Want,50170AE36FC3A7E5,,,,44100,4658115,,,,,194063,13,23872,10,File,,2006
576,Tasty,,Kelis,,,244,From W,,,2010-04-23 23:01:37,2006-10-01 15:52:42,,,5,R&B - Contemporary R&B,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Kelis/Tasty/Attention%20(featuring%20Raphael%20Saadiq).mp3,Attention (featuring Raphael Saadiq),FC95B3CFEEF67EA4,,,,44100,6256768,,,,,204382,14,39991,11,File,,2003
578,Synkronized,,Jamiroquai,,,192,From CD,,Jay K,2010-04-23 23:00:31,2006-09-30 22:31:50,,,5,R&B - Funk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Jamiroquai/Synkronized/Where%20Do%20We%20Go%20from%20Here.mp3,Where Do We Go from Here,98AD3963A91FDF93,,,,44100,7529237,,,,,313626,10,36037,9,File,,1999
580,Soul Syndrome,,James Brown,,,128,From S,,,2010-04-23 23:00:24,2006-09-30 22:31:18,,,5,R&B - Funk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/James%20Brown/Soul%20Syndrome/Smokin'%20&%20Drinkin'.mp3,Smokin' & Drinkin',9D2244C220B2FF0D,,,,44100,4405192,,,,,275278,,35626,,File,,
582,Make Some Noise,,Liquid Soul,,,192,From CD,,,2010-04-23 23:02:10,2006-09-30 22:38:46,,,5,R&B - Funk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Liquid%20Soul/Make%20Some%20Noise/Cabbage%20Roll.mp3,Cabbage Roll,D89DA6B7FFCC1644,,,,44100,6890368,,,,,287007,13,42013,7,File,,1998
584,Roots Revisited,,Maceo Parker,,,192,From CD,,,2010-04-23 23:02:29,2006-10-01 16:37:58,,,5,R&B - Funk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Maceo%20Parker/Roots%20Revisited/Over%20The%20Rainbow.mp3,Over the Rainbow,B967F07C4BF3F99C,,,,44100,6146822,,,,,256026,8,42883,6,File,,1990
586,Complete Imperial Recordings,,Albert Collins,,,128,From tape,,,2010-04-23 22:51:33,2006-09-30 22:16:08,,,5,R&B - Funk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Albert%20Collins/Complete%20Imperial%20Recordings/Chatterbox.mp3,Chatterbox,F62B4686E7761833,,,,44100,2253810,,,,,140852,,17086,17,File,,1991
588,Pocket Dwellers,,Pocketdwellers,,,192,From CD,,,2010-04-23 23:07:08,2006-09-30 22:50:38,,,5,R&B - Funk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Pocketdwellers/Pocket%20Dwellers/26th%20Moon.mp3,26th Moon,BA4BDC752A797617,,,,44100,7536090,,,,,313913,8,50962,2,File,,1998
590,"Gospels, Spirituals, & Hymns",,Mahalia Jackson,,,160,From CD,,,2010-04-23 23:02:32,2006-10-01 17:29:56,2,1,5,R&B - Gospel,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Mahalia%20Jackson/Gospels,%20Spirituals,%20&%20Hymns/Didn't%20It%20Rain.mp3",Didn't It Rain,C4D759195D865224,,,,44100,3219996,,,,,160888,18,43096,1,File,,1991
592,Say It Loud,,Golden Gate Jubilee Quartet,,,160,From UoM,True,,2010-04-23 22:57:02,2006-09-30 22:29:44,,,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Say%20It%20Loud/Rock%20My%20Soul.mp3,Rock My Soul,E53D6AFAEDE03CFC,,,,44100,2458730,,,,,122827,38,27538,15,File,,
594,Joshua Judges Ruth,,Lyle Lovett,,,128,From UoM,,Lovett,2010-04-23 23:02:22,2006-09-30 22:39:26,,,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Lyle%20Lovett/Joshua%20Judges%20Ruth/Since%20The%20Last%20Time.mp3,Since The Last Time,5822137C39D42BE6,,,,44100,6912154,,,,,431960,12,42721,7,File,,1992
596,Mahalia Jackson - Volume 2 (Disc 2),,Mahalia Jackson,,,160,From CD,,,2010-04-23 23:02:35,2006-09-30 22:39:48,2,2,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Mahalia%20Jackson/Mahalia%20Jackson%20-%20Volume%202%20(Disc%202)/To%20Me%20It's%20So%20Wonderful.mp3,To Me It's So Wonderful,AE94471929A0547E,,,,44100,3591473,,,,,179461,18,43231,2,File,,1992
598,C Compilation - Montreal Jubilation Gospel Choir,,Montreal Jubilation Gospel Choir,,,128,From tape,,,2010-04-23 23:04:13,2006-09-30 22:42:36,,,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Montreal%20Jubilation%20Gospel%20Choir/C%20Compilation%20-%20Montreal%20Jubilation%20Gosp/Go%20Tell%20it%20on%20the%20Mountain.mp3,Go Tell it on the Mountain,257F6CFE726564B8,,,,44100,3062170,,,,,191373,,45622,,File,,
600,Mahalia Jackson - Volume 2 (Disc 2),,Mahalia Jackson,,,160,From CD,,,2010-04-23 23:02:34,2006-09-30 22:39:48,2,2,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Mahalia%20Jackson/Mahalia%20Jackson%20-%20Volume%202%20(Disc%202)/It%20Don't%20Cost%20Very%20Much.mp3,It Don't Cost Very Much,587BC6F620B46913,,,,44100,4030853,,,,,201430,18,43204,1,File,,1992
602,Jubilation III-Glory Train,,Montreal Jubilation Gospel Choir,,,192,From CD,,,2010-04-23 23:04:13,2006-09-30 22:42:42,,,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Montreal%20Jubilation%20Gospel%20Choir/Jubilation%20III-Glory%20Train/I%20Said%20I%20Wasn't%20Gonna%20Tell%20Nobody.mp3,I Said I Wasn't Gonna Tell Nobody,39363590A7EED2E0,,,,44100,4454750,,,,,185521,12,45667,7,File,,1990
604,All-Time Greatest Hits,,The Everly Brothers,,,128,From UoM,,"Everly, Don",2010-04-23 23:11:00,2006-09-30 22:28:34,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Everly%20Brothers/All-Time%20Greatest%20Hits/(Til)%20I%20Kissed%20You.mp3,(Til) I Kissed You,58C874600494F389,,,,44100,2373760,,,Everly Brothers,,148297,10,59506,8,File,,1990
606,The Best Of Dion,,Dion,,,128,From UoM,,,2010-04-23 22:58:38,2006-09-30 22:26:30,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Dion/The%20Best%20Of%20Dion/Runaround%20Sue.mp3,Runaround Sue,90A6E17E86CAF6A0,,,,44100,2596992,Best Of Dion,,,,162168,10,30637,5,File,,2001
608,Kill Bill Vol. 1 Soundtrack,,The 5.6.7.8.'s,,,192,From CD,True,George McGraw,2010-04-23 22:56:30,2007-07-31 17:52:02,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Kill%20Bill%20Vol.%201%20Soundtrack/Woo%20Hoo.mp3,Woo Hoo,D7EB43678D5C7E7E,,,,44100,2869213,,,5.6.7.8.'s,,119457,22,26791,11,File,,1995
610,Grindhouse Soundtrack: Death Proof,,T Rex,,,128,From W,True,,2010-04-23 22:56:25,2007-05-05 18:58:58,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Grindhouse%20Soundtrack_%20Death%20Proof/Jeepster.mp3,Jeepster,7F4A797C222C8F24,,,,44100,3993728,,,,,249391,16,26518,5,File,,2007
612,Snatch Soundtrack,,Huey 'Piano' Smith & The Clowns,,,179,From UoM,True,,2010-04-23 22:57:03,2007-07-31 17:53:10,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Snatch%20Soundtrack/Don't%20You%20Just%20Know%20It.mp3,Don't You Just Know It,115B769997E301C1,,,,44100,3324032,,,,,147774,20,27589,19,File,,2000
614,Say It Loud,,Little Richard,,,160,From UoM,True,,2010-04-23 22:57:01,2006-09-30 22:38:48,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Say%20It%20Loud/Long%20Tall%20Sally.mp3,Long Tall Sally,1BF6FE2981DF6773,,,,44100,2599779,,,,,129880,38,27511,26,File,,
616,"Lock, Stock & Two Smoking Barrels Soundtrack",,Dusty Springfield,,,147,From UoM,True,,2010-04-23 22:56:30,2007-07-31 17:52:16,,,5,R&B - Soul,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Lock,%20Stock%20&%20Two%20Smoking%20Barrels%20Soundt/Spooky.mp3",Spooky,CD12DAD882779433,,,,44100,2879616,,,,,155794,27,26833,8,File,,1998
618,Al Green Greatest Hits,,Al Green,,,164,From UoM,,,2010-04-23 22:51:23,2006-09-30 22:15:52,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Al%20Green/Al%20Green%20Greatest%20Hits/Let's%20Stay%20Together.mp3,Let's Stay Together,8E7BE802B3D89009,,,,44100,4127456,,,,,200515,15,16741,6,File,,
620,Otis! The Definitive O Redding,,Otis Redding,,,128,From tape,,,2010-04-23 23:06:19,2006-09-30 22:47:24,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Otis%20Redding/Otis!%20The%20Definitive%20O%20Redding/Chain%20Gang.mp3,Chain Gang,49E23D4192E2D446,,,,44100,2843136,,,,,177684,96,49111,33,File,,1993
622,Stepping Into Tomorrow,,Donald Byrd,,,192,From CD,,,2010-04-24 22:04:09,2006-09-30 23:31:22,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Jazz/Donald%20Byrd/Stepping%20Into%20Tomorrow/Rock%20And%20Roll%20Again.mp3,Rock And Roll Again,5D3AC1C251066CF1,,,,44100,8880271,,,,,369920,8,205645,6,File,,1975
624,C Compilation,,The Temptations,,,131,From UoM,True,,2010-04-23 22:55:41,2006-09-30 22:56:00,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/C%20Compilation/Masterpiece.mp3,Masterpiece,5EE765CDA217EAE0,,,,44100,4415682,,,Temptations,,269400,,25498,,File,,2004
626,The Best Of Vaya Con Dios,,Vaya Con Dios,,,256,From UoM,,,2010-04-23 23:15:14,2006-09-30 22:59:40,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Vaya%20Con%20Dios/The%20Best%20Of%20Vaya%20Con%20Dios/Don't%20Cry%20For%20Louie.mp3,Don't Cry For Louie,6361470C502AB8AD,,,,44100,5864133,Best Of Vaya Con Dios,,,,183248,16,65812,1,File,,
628,Say It Loud,,Drifters,,,160,From UoM,True,,2010-04-23 22:57:02,2006-09-30 22:27:00,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Say%20It%20Loud/Money%20Honey.mp3,Money Honey,49A4FC5AC8DE9B57,,,,44100,3541747,,,,,176979,38,27529,19,File,,
630,Cours d'Histoire,Tiken Jah Fakoly,Tiken Jah Fakoly,1,,182,From W,,Tiken Jah Fakoly,2010-04-23 23:13:16,2007-07-09 19:49:24,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Tiken%20Jah%20Fakoly/Cours%20D'Histoire/Nationalite%CC%81.mp3,Nationalité,5FEC20201ABA3B8C,,,,44100,7578164,,,,,331624,12,62812,5,File,,2002
632,Retrospective: Classic Tracks from a Legendary Artist,,Bunny Wailer,,,160,From CD,,Neville Livingston,2010-04-23 22:55:06,2006-09-30 22:23:20,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Bunny%20Wailer/Retrospective_%20Classic%20Tracks%20from%20a%20Leg/Rise%20&%20Shine.mp3,Rise & Shine,EFFEE49D559B4601,,,,44100,6414281,,,,,320600,16,23521,7,File,,2003
634,Live at Stubb's,,Matisyahu,,,192,From W,,,2010-04-23 23:03:05,2008-01-10 12:59:20,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Matisyahu/Live%20at%20Stubb's/Refuge.mp3,Refuge,E42EBF20F3204825,,,,44100,5814128,,,,,242207,12,44071,10,File,,2006
636,Fast & Cheap,,Jessy Moss,,,192,From CD,,,2010-04-23 23:00:43,2007-06-05 16:09:26,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Jessy%20Moss/Fast%20&%20Cheap/Alarm%20(Remix).mp3,Alarm (Remix),7B68B3F03D0ABC09,,,,44100,4509262,,,,,187794,12,36688,2,File,,2005
638,The Story of Jamaican Music,,Buju Banton,,,128,From tape,True,,2010-04-23 22:57:27,2006-09-30 22:23:10,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/The%20Story%20of%20Jamaican%20Music/Bogle.mp3,Bogle,2090F30C6CC5C4BC,,,,44100,2830177,Story of Jamaican Music,,,,176875,95,28453,93,File,,1993
640,The Story of Jamaican Music,,Uniques,,,128,From tape,True,,2010-04-23 22:57:29,2006-09-30 22:59:00,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/The%20Story%20of%20Jamaican%20Music/My%20Conversation.mp3,My Conversation,210BCF3D95B73E72,,,,44100,3504351,Story of Jamaican Music,,,,219010,95,28567,32,File,,1993
642,C Compilation,,Inner Circle,,,216,From W,True,,2010-04-23 22:55:27,2006-12-11 01:58:32,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/C%20Compilation/BAD%20BOYS.mp3,Bad Boys,CE3571DEFB4D8CB2,,,,44100,6214440,,,,,229459,,24898,,File,,
644,The Story of Jamaican Music,,Red Dragon,,,128,From tape,True,,2010-04-23 22:57:28,2006-09-30 22:51:42,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/The%20Story%20of%20Jamaican%20Music/Hol'%20a%20Fresh.mp3,Hol' a Fresh,87F1BD26B89F5994,,,,44100,3783548,Story of Jamaican Music,,,,236460,95,28516,86,File,,1993
646,Aimer le mal,,Les Vulgaires Machins,1,,160,From UoM,,,2010-04-23 23:02:02,2006-09-30 22:38:16,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Les%20Vulgaires%20Machins/Aimer%20le%20mal/Dieu%20se%20pique.mp3,Dieu se pique,D7F516C981C9DF0E,,,,44100,3183222,,,,,158772,14,41518,2,File,,2002
648,The Fragile (Left),,Nine Inch Nails,,,192,From CD,,Trent Reznor,2010-04-23 23:05:14,2006-09-30 22:46:46,2,1,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Nine%20Inch%20Nails/The%20Fragile%20(Left)/The%20Great%20Below.mp3,The Great Below,AFB5BA2471951F3F,,,,44100,7615780,Fragile (Left),,,Great Below,317231,12,48367,12,File,,1999
650,The Battle Of Los Angeles,,Rage Against The Machine,,,192,From CD,,Zack De La Rocha,2010-04-23 23:07:27,2006-09-30 22:51:36,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Rage%20Against%20The%20Machine/The%20Battle%20Of%20Los%20Angeles/New%20Millenium%20Homes.mp3,New Millenium Homes,5956D98AE4337571,,,,44100,5398949,Battle Of Los Angeles,,,,224862,12,52111,10,File,,1999
652,Complete B-Sides,,The Pixies,,,192,From W,,Frank Black,2010-04-23 23:11:33,2006-09-30 22:50:28,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Pixies/Complete%20B-Sides/Bailey's%20Walk.mp3,Bailey's Walk,6A10F9433BC8FD2B,,,,44100,3455355,,,Pixies,,143882,19,59932,9,File,,2001
654,Ire Works,,The Dillinger Escape Plan,,,232,From W,,,2010-04-23 23:10:49,2008-01-29 00:33:34,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Dillinger%20Escape%20Plan/Ire%20Works/Mouth%20Of%20Ghosts.mp3,Mouth Of Ghosts,74BEA0915199B503,,,,44100,11918025,,,Dillinger Escape Plan,,409861,13,59176,13,File,,2007
656,B*B*B,,The Zoobombs,,,160,From CD,,,2010-04-23 23:13:07,2007-07-18 16:11:20,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Zoobombs/B_B_B/%E3%83%9B%E3%82%99%E3%82%AF%E3%81%AF%E3%83%88%E3%83%A9%E3%83%83%E3%82%AF.mp3,ボクはトラック,FC3636A33E4C8014,,,,44100,3702178,,,Zoobombs,,184999,15,62623,5,File,,2006
658,Fallen,,Evanescence,,,192,From CD,,"B. Moody, Amy Lee",2010-04-23 22:59:07,2006-10-29 20:15:08,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Evanescence/Fallen/My%20Immortal.mp3,My Immortal,D85CB47EB61591F8,,,,44100,6341810,,,,,264150,11,32557,4,File,,2003
660,In Your Honor,Foo Fighters,Foo Fighters,,,192,From W,,Foo Fighters,2010-04-23 22:59:20,2008-01-08 14:49:48,2,2,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Foo%20Fighters/In%20Your%20Honor/Virginia%20Moon.mp3,Virginia Moon,FDD089FB6BD30660,,,,44100,5500300,,,,,229093,10,33403,8,File,,2005
662,Obscured by Clouds,,Pink Floyd,,,160,From CD,,,2010-04-23 23:07:02,2006-09-30 22:50:08,,,5,Rock - Classic Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Pink%20Floyd/Obscured%20by%20Clouds/Free%20Four.mp3,Free Four,C3B04995913848B7,,,,44100,5139431,,,,,256862,10,50620,8,File,,1972
664,Morrison Hotel,,The Doors,,,160,From CD,,Jim Morrison,2010-04-23 23:10:55,2006-09-30 22:26:58,,,5,Rock - Classic Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Doors/Morrison%20Hotel/The%20Spy.mp3,The Spy,FCDD3DC75E5E6C1C,,,,44100,5148848,,,Doors,Spy,257332,11,59341,8,File,,1970
666,Electric Ladyland,,Jimi Hendrix,,,160,From CD,,"James Marshall ""Jimi"" Hendrix (1942–1970)",2010-04-23 23:00:50,2006-09-30 22:32:42,,,5,Rock - Classic Rock,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Jimi%20Hendrix/Electric%20Ladyland/Moon,%20Turn%20The%20Tides...Gently,%20Gentl.mp3","Moon, Turn The Tides...Gently, Gently",AAA42F06B74BDCA3,,,,44100,1236352,,,,,61701,16,37108,12,File,,1968
668,Layla and Other Assorted Love Songs,,Derek and the Dominos,,,320,From W,,Bobby Whitlock/Eric Clapton,2010-04-23 22:58:07,2007-01-29 12:44:36,,,5,Rock - Classic Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Derek%20and%20the%20Dominos/Layla%20and%20Other%20Assorted%20Love%20Songs/Anyday.mp3,Anyday,AF06191263D95853,,,,44100,15871885,,,,,397061,14,30517,6,File,,1970
670,Undead,,Ten Years After,,,160,From CD,,,2010-04-23 23:08:55,2006-09-30 22:56:04,,,5,Rock - Classic Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Ten%20Years%20After/Undead/Summertime%20(Into%20Shantung%20Cabbage).mp3,Summertime (Into Shantung Cabbage),BFF28FB3F5C91884,,,,44100,7186925,,,,,359235,5,56479,4,File,,1968
